,OPERATION_ID,ACTIVITY_ID,SECTION_ID,NON_COMPLIANCE_ID,STANDARD_NUMBER_DESCRIPTION,STANDARD_RISK_LEVEL,CORRECTED_AT_INSPECTION,CORRECTED_DATE,DATE_CORRECTION_VERIFIED,NARRATIVE,TECHNICAL_ASSISTANCE_GIVEN,OPERATION_TYPE,OPERATION_NUMBER,OPERATION_NAME,PROGRAMS_PROVIDED,LOCATION_ADDRESS,MAILING_ADDRESS,PHONE_NUMBER,COUNTY,WEBSITE_ADDRESS,ADMINISTRATOR_DIRECTOR_NAME,TYPE_OF_ISSUANCE,ISSUANCE_DATE,CONDITIONS_ON_PERMIT,ACCEPTS_CHILD_CARE_SUBSIDIES,HOURS_OF_OPERATION,DAYS_OF_OPERATION,OTHER_SCHEDULE_INFORMATION,TOTAL_CAPACITY,OPEN_FOSTER_HOMES,OPEN_BRANCH_OFFICES,LICENSED_TO_SERVE_AGES,CORRECTIVE_ACTION,ADVERSE_ACTION,TEMPORARILY_CLOSED,PROGRAMMATIC_SERVICES,TREATMENT_SERVICES,DEFICIENCY_HIGH,DEFICIENCY_MEDIUM_HIGH,DEFICIENCY_MEDIUM,DEFICIENCY_MEDIUM_LOW,DEFICIENCY_LOW,TOTAL_INSPECTIONS,TOTAL_ASSESSMENTS,TOTAL_REPORTS,TOTAL_SELF_REPORTS,Location_address_geo,email_address,ACTIVITY_DATE,ACTIVITY_TYPE,SELF_REPORT,VIOLATION_FOUND,potential_injury
2911,745228,428428551,1881375667,1270165287,746.305(a)(2) - Report Child Injury Requiring Medical Treatment,Medium High,N,11/03/2016 12:00:00 AM,11/14/2016 12:00:00 AM,The operation failed to notify licensing about an incident where a child required medical care within the required time frame.,YES,Licensed Center,1215186,Teacher's Apple Daycare & Preschool,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",2812 N LEE TREVINO DR  EL PASO TX- 79936 2046,2812 N LEE TREVINO DR  EL PASO TX- 79936 2046,9155922306.0,EL PASO,,Maria  Sierra,Full Permit,12/10/2010,YES,Y,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,99.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,1,2,0,0,0,5,0,3,0,"2812 N LEE TREVINO DR EL PASO TX- 79936 2046
(31.781487, -106.323071)",teachersappledaycare@yahoo.com,10/25/2016 04:10:00 PM,REPORT,N,Yes,True
2912,1243939,428436694,1881383662,1270130946,746.1003(1) - Director Responsibilities - Operate in Compliance,High,N,09/29/2017 12:00:00 AM,10/12/2017 12:00:00 AM,"Children and staff were put at risk of harm due to the behaviors of a child in care and proper steps were not taken to ensure the safety of the children and staff, being that the child remained in care and continued to hurt others.",YES,Licensed Center,1625617,Katy Kids Connection 2,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",6078 N FRY RD STE G KATY TX- 77449 1806,6078 N FRY RD STE G KATY TX- 77449 1806,2814637630.0,HARRIS,www.katykidsconnection.com,Vondhna  Singh,Full Permit,11/21/2016,YES,Y,05:00 AM-07:00 PM,"Mon,Tue,Wed,Thu,Fri",,86.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,3,10,2,1,0,15,0,4,0,"6078 N FRY RD STE G KATY TX- 77449 1806
",,08/04/2017 11:12:00 AM,REPORT,N,Yes,True
2913,1286554,428408957,1881337290,1270055654,746.3420(1) - Hand Sanitizer - Only for Children 24 Months and Older,Medium High,N,07/27/2017 12:00:00 AM,08/08/2017 12:00:00 AM,A caregiver was observed giving an 18month old child hand sanitizer during the inspection,NO,Licensed Center,1659995,Rivercrest Private School,"School Age Care,Before School Care,After School Care,Transportation to/from School ,Field Trips",630 RIVERCREST BLVD  ALLEN TX- 75002 2154,630 RIVERCREST BLVD  ALLEN TX- 75002 2154,9727272071.0,COLLIN,rivercrestschool.com,Jean Rodgers,Full Permit,09/08/2017,NO,Y,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,119.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,1,4,1,0,0,3,0,0,0,"630 RIVERCREST BLVD ALLEN TX- 75002 2154
(33.108001, -96.655218)",missjean4kids@aol.com,07/27/2017 08:45:00 AM,INSPECTION,,Yes,False
2914,1286554,428408957,1881337290,1270088246,746.3420(4) - Hand Sanitizer - Use by Children Supervised by Adult,Medium High,N,07/27/2017 12:00:00 AM,08/08/2017 12:00:00 AM,A caregiver was observed with her back to a child immediately after giving the child hand sanitizer. This resulted in the child licking the hand sanitizer off of his hands.,YES,Licensed Center,1659995,Rivercrest Private School,"School Age Care,Before School Care,After School Care,Transportation to/from School ,Field Trips",630 RIVERCREST BLVD  ALLEN TX- 75002 2154,630 RIVERCREST BLVD  ALLEN TX- 75002 2154,9727272071.0,COLLIN,rivercrestschool.com,Jean Rodgers,Full Permit,09/08/2017,NO,Y,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,119.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,1,4,1,0,0,3,0,0,0,"630 RIVERCREST BLVD ALLEN TX- 75002 2154
(33.108001, -96.655218)",missjean4kids@aol.com,07/27/2017 08:45:00 AM,INSPECTION,,Yes,False
2915,1286554,428408957,1881337289,1270022707,746.1201(2) - Responsibilities of Employees and Caregivers -Relate to Children,High,N,07/27/2017 12:00:00 AM,08/08/2017 12:00:00 AM,One caregiver did not demonstrate patience or respect towards a child after the child had been injured. The caregiver was observed raising her voice at the child and chose words that were not soothing.,NO,Licensed Center,1659995,Rivercrest Private School,"School Age Care,Before School Care,After School Care,Transportation to/from School ,Field Trips",630 RIVERCREST BLVD  ALLEN TX- 75002 2154,630 RIVERCREST BLVD  ALLEN TX- 75002 2154,9727272071.0,COLLIN,rivercrestschool.com,Jean Rodgers,Full Permit,09/08/2017,NO,Y,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,119.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,1,4,1,0,0,3,0,0,0,"630 RIVERCREST BLVD ALLEN TX- 75002 2154
(33.108001, -96.655218)",missjean4kids@aol.com,07/27/2017 08:45:00 AM,INSPECTION,,Yes,True
2916,1286554,428408957,1881337296,1269925197,"746.4503(a) - Individual Cot, Bed, or Mat for Each Walking Child Through 4 Years of Age",Medium,N,08/07/2017 12:00:00 AM,08/08/2017 12:00:00 AM,The nap mats observed during the inspection were not waterproof as the plastic was torn exposing the inner foam.  Photos were taken.,NO,Licensed Center,1659995,Rivercrest Private School,"School Age Care,Before School Care,After School Care,Transportation to/from School ,Field Trips",630 RIVERCREST BLVD  ALLEN TX- 75002 2154,630 RIVERCREST BLVD  ALLEN TX- 75002 2154,9727272071.0,COLLIN,rivercrestschool.com,Jean Rodgers,Full Permit,09/08/2017,NO,Y,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,119.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,1,4,1,0,0,3,0,0,0,"630 RIVERCREST BLVD ALLEN TX- 75002 2154
(33.108001, -96.655218)",missjean4kids@aol.com,07/27/2017 08:45:00 AM,INSPECTION,,Yes,False
2917,1286554,428408957,1881337295,1269990296,746.4751(c) - Maintenance Procedures for Active Play - Hazards Removed or Repaired,Medium High,N,07/27/2017 12:00:00 AM,08/08/2017 12:00:00 AM,Exposed nails were observed on the play structure outside.   Photos were taken.,NO,Licensed Center,1659995,Rivercrest Private School,"School Age Care,Before School Care,After School Care,Transportation to/from School ,Field Trips",630 RIVERCREST BLVD  ALLEN TX- 75002 2154,630 RIVERCREST BLVD  ALLEN TX- 75002 2154,9727272071.0,COLLIN,rivercrestschool.com,Jean Rodgers,Full Permit,09/08/2017,NO,Y,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,119.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,1,4,1,0,0,3,0,0,0,"630 RIVERCREST BLVD ALLEN TX- 75002 2154
(33.108001, -96.655218)",missjean4kids@aol.com,07/27/2017 08:45:00 AM,INSPECTION,,Yes,False
2918,1152534,428386932,1881172510,1269959360,746.605(6) - Required Admission Information - Emergency Contact,Medium High,N,09/27/2017 12:00:00 AM,09/26/2017 12:00:00 AM,Two out of four children's files reviewed did not contain an emergency contact address.,YES,Licensed Center,1544887,Blooming Scholars Montessori School,"School Age Care,Snacks Provided,Skill Classes",405 W MAIN ST  ROUND ROCK TX- 78664 5831,405 W MAIN ST  ROUND ROCK TX- 78664 5831,5125739888.0,WILLIAMSON,,Ayesha Ali,Full Permit,01/06/2015,NO,N,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,34.0,0,0,"Toddler,Pre-Kindergarten,School",NO,NO,NO,,,3,3,0,0,0,6,0,3,0,"405 W MAIN ST ROUND ROCK TX- 78664 5831
(36.385241, -86.454802)",,09/25/2017 08:48:00 AM,INSPECTION,,Yes,False
2919,1152534,428386932,1881172512,1270089841,"746.4601(7) - Safety Requirements for Active Play Equipment - No Pinch, Crush, or Shear Points",High,N,09/27/2017 12:00:00 AM,10/05/2017 12:00:00 AM,A play house had metal hinges exposed  that had sharp edges which could cause injury to a child.,YES,Licensed Center,1544887,Blooming Scholars Montessori School,"School Age Care,Snacks Provided,Skill Classes",405 W MAIN ST  ROUND ROCK TX- 78664 5831,405 W MAIN ST  ROUND ROCK TX- 78664 5831,5125739888.0,WILLIAMSON,,Ayesha Ali,Full Permit,01/06/2015,NO,N,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,34.0,0,0,"Toddler,Pre-Kindergarten,School",NO,NO,NO,,,3,3,0,0,0,6,0,3,0,"405 W MAIN ST ROUND ROCK TX- 78664 5831
(36.385241, -86.454802)",,09/25/2017 08:48:00 AM,INSPECTION,,Yes,True
2920,1152534,428386932,1881172510,1269861389,746.605(12) - Required Admission Information - Emergency Medical Authorization,High,N,09/27/2017 12:00:00 AM,09/26/2017 12:00:00 AM,One out of four files reviewed did not contain authorization for medical treatment.,YES,Licensed Center,1544887,Blooming Scholars Montessori School,"School Age Care,Snacks Provided,Skill Classes",405 W MAIN ST  ROUND ROCK TX- 78664 5831,405 W MAIN ST  ROUND ROCK TX- 78664 5831,5125739888.0,WILLIAMSON,,Ayesha Ali,Full Permit,01/06/2015,NO,N,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,34.0,0,0,"Toddler,Pre-Kindergarten,School",NO,NO,NO,,,3,3,0,0,0,6,0,3,0,"405 W MAIN ST ROUND ROCK TX- 78664 5831
(36.385241, -86.454802)",,09/25/2017 08:48:00 AM,INSPECTION,,Yes,False
2921,1152534,428386932,1881172514,1269894250,745.625(b) - Renewal background checks submitted - No later than two years from the date of your most recently requested initial or renewal background check,High,N,09/27/2017 12:00:00 AM,09/26/2017 12:00:00 AM,One Art Teacher who was caring for children during the inspection had an expired background check and was no longer in the system.,YES,Licensed Center,1544887,Blooming Scholars Montessori School,"School Age Care,Snacks Provided,Skill Classes",405 W MAIN ST  ROUND ROCK TX- 78664 5831,405 W MAIN ST  ROUND ROCK TX- 78664 5831,5125739888.0,WILLIAMSON,,Ayesha Ali,Full Permit,01/06/2015,NO,N,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,34.0,0,0,"Toddler,Pre-Kindergarten,School",NO,NO,NO,,,3,3,0,0,0,6,0,3,0,"405 W MAIN ST ROUND ROCK TX- 78664 5831
(36.385241, -86.454802)",,09/25/2017 08:48:00 AM,INSPECTION,,Yes,False
2922,1152534,428386932,1881172514,1269926793,"746.3407 - Maintenance of Building, Grounds and Equipment",Medium High,Y,09/25/2017 12:00:00 AM,,Toys and equipment were found to be unmaintained.    This was corrected when the person in charge removed the  toys from the playground making them inaccessible to the children.,YES,Licensed Center,1544887,Blooming Scholars Montessori School,"School Age Care,Snacks Provided,Skill Classes",405 W MAIN ST  ROUND ROCK TX- 78664 5831,405 W MAIN ST  ROUND ROCK TX- 78664 5831,5125739888.0,WILLIAMSON,,Ayesha Ali,Full Permit,01/06/2015,NO,N,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,34.0,0,0,"Toddler,Pre-Kindergarten,School",NO,NO,NO,,,3,3,0,0,0,6,0,3,0,"405 W MAIN ST ROUND ROCK TX- 78664 5831
(36.385241, -86.454802)",,09/25/2017 08:48:00 AM,INSPECTION,,Yes,False
2926,1232218,428436250,1881383225,1270127067,746.307(b) - Parental Notification of Less Serious Injuries,Medium,N,09/26/2017 12:00:00 AM,11/13/2017 12:00:00 AM,The standard was evaluated with regards to an investigation and was found not in compliance with the minimum standards for a licensed child care center.    The staff did not report minor injures or incidents to parents.,YES,Licensed Center,1615617,Genius Child of McKinney,"School Age Care,Before School Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",6363 ELDORADO PKWY  MCKINNEY TX- 75070 5627,6363 ELDORADO PKWY  MCKINNEY TX- 75070 5627,4697140449.0,COLLIN,www.GeniusChildAcademy.com,Merrie Lally,Full Permit,02/27/2017,NO,N,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,311.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,16,6,4,0,0,25,0,10,4,"6363 ELDORADO PKWY MCKINNEY TX- 75070 5627
(33.174686, -96.830639)",McKinney@GeniusChildAcademy.com,08/30/2017 10:33:00 AM,REPORT,N,Yes,True
2927,1232218,428436250,1881383225,1270127066,746.1003(2) - Director Responsibilities - Employees Comply with Standards,Medium,N,09/26/2017 12:00:00 AM,11/13/2017 12:00:00 AM,"The standard was evaluated with regards to an investigation and was found not to be in compliance with the minimum standards for a licensed child care center.    A parent and caregivers brought concerns to director's attention regarding how a caregiver disciplined children inappropriate such as grabbing them by the arms really tight when rules were not followed which resulted in a child receiving minor scratches.  After the concern was brought to the director's attention, the director continued allowing the caregiver to work there posing a risk to children and not ensuring the caregiver comply with the minimum standards rules for appropriate discipline.",YES,Licensed Center,1615617,Genius Child of McKinney,"School Age Care,Before School Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",6363 ELDORADO PKWY  MCKINNEY TX- 75070 5627,6363 ELDORADO PKWY  MCKINNEY TX- 75070 5627,4697140449.0,COLLIN,www.GeniusChildAcademy.com,Merrie Lally,Full Permit,02/27/2017,NO,N,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,311.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,16,6,4,0,0,25,0,10,4,"6363 ELDORADO PKWY MCKINNEY TX- 75070 5627
(33.174686, -96.830639)",McKinney@GeniusChildAcademy.com,08/30/2017 10:33:00 AM,REPORT,N,Yes,False
2928,1232218,428436250,1881383225,1270127064,"746.1201(1) - Responsibilities of Employees and Caregivers -Demonstrate Competency, Good Judgment, Self-control",High,N,09/26/2017 12:00:00 AM,11/13/2017 12:00:00 AM,The standard was evaluated with regards to an investigation and found not in compliance with the minimum standard rules for a licensed child care center.     The director did not use good judgment she allowed a caregiver that mishandled children  continue to work with children.  Mishandling children poses a risk.,YES,Licensed Center,1615617,Genius Child of McKinney,"School Age Care,Before School Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",6363 ELDORADO PKWY  MCKINNEY TX- 75070 5627,6363 ELDORADO PKWY  MCKINNEY TX- 75070 5627,4697140449.0,COLLIN,www.GeniusChildAcademy.com,Merrie Lally,Full Permit,02/27/2017,NO,N,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,311.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,16,6,4,0,0,25,0,10,4,"6363 ELDORADO PKWY MCKINNEY TX- 75070 5627
(33.174686, -96.830639)",McKinney@GeniusChildAcademy.com,08/30/2017 10:33:00 AM,REPORT,N,Yes,False
2929,1232218,428436250,1881383225,1270127065,746.2805(1) - Prohibited Punishments - Corporal Punishment,High,N,09/26/2017 12:00:00 AM,11/13/2017 12:00:00 AM,The standard was evaluated with regards to an investigation and was not found in compliance with the standards of a licensed child care center.    A caregiver grabbed two children by the arm when they did not adhere to her commands.  Grabbing children by the arm as a method of discipline pose a risk to children.,YES,Licensed Center,1615617,Genius Child of McKinney,"School Age Care,Before School Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",6363 ELDORADO PKWY  MCKINNEY TX- 75070 5627,6363 ELDORADO PKWY  MCKINNEY TX- 75070 5627,4697140449.0,COLLIN,www.GeniusChildAcademy.com,Merrie Lally,Full Permit,02/27/2017,NO,N,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,311.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,16,6,4,0,0,25,0,10,4,"6363 ELDORADO PKWY MCKINNEY TX- 75070 5627
(33.174686, -96.830639)",McKinney@GeniusChildAcademy.com,08/30/2017 10:33:00 AM,REPORT,N,Yes,False
2930,318865,428424536,1881371741,1270161856,746.707 - Incident/Illness Report Form Shared with Parent,Medium,N,03/17/2017 12:00:00 AM,03/31/2017 12:00:00 AM,The operation completed an incident report form but this incident report was not shared or signed by the injured child's parent.,YES,Licensed Center,875226,A Bar Z Ponderosa II,"Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",4322 VIOLET RD  CORPUS CHRISTI TX- 78410 3131,4322 VIOLET RD  CORPUS CHRISTI TX- 78410 3131,3612429710.0,NUECES,www.abarzponderosa.com,Delorise Mitchell,Full Permit,11/12/2007,NO,Y,07:00 AM-07:00 PM,"Mon,Tue,Wed,Thu,Fri",,115.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,0,5,5,0,0,13,0,5,2,"4322 VIOLET RD CORPUS CHRISTI TX- 78410 3131
(32.931191, -90.656517)",delorise_abarz2@yahoo.com,02/06/2017 02:03:00 PM,REPORT,N,Yes,True
2931,318865,428424536,1881371741,1270161853,746.305(a)(2) - Report Child Injury Requiring Medical Treatment,Medium High,N,03/17/2017 12:00:00 AM,03/31/2017 12:00:00 AM,The child care operation failed to notify child care licensing regarding this report of injury to a child which required medical attention.  This report to licensing was made by a hospital medical staff person instead of the operation.,NO,Licensed Center,875226,A Bar Z Ponderosa II,"Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",4322 VIOLET RD  CORPUS CHRISTI TX- 78410 3131,4322 VIOLET RD  CORPUS CHRISTI TX- 78410 3131,3612429710.0,NUECES,www.abarzponderosa.com,Delorise Mitchell,Full Permit,11/12/2007,NO,Y,07:00 AM-07:00 PM,"Mon,Tue,Wed,Thu,Fri",,115.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,0,5,5,0,0,13,0,5,2,"4322 VIOLET RD CORPUS CHRISTI TX- 78410 3131
(32.931191, -90.656517)",delorise_abarz2@yahoo.com,02/06/2017 02:03:00 PM,REPORT,N,Yes,True
2932,1270007,428405865,1881307864,1269883227,747.5111 - Smoke-Detection System,High,N,03/13/2017 12:00:00 AM,03/08/2017 12:00:00 AM,Two rooms used by children were observed without smoke detectors during the inspection.,NO,Registered Child-Care Home,1647019,Sharita Washington,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Field Trips",2010 NEEDHAM DR  ALLEN TX- 75013 3004,2010 NEEDHAM DR  ALLEN TX- 75013 3004,6164774098.0,COLLIN,,,Registered,03/21/2017,NO,Y,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,1,1,0,0,2,0,0,0,"2010 NEEDHAM DR ALLEN TX- 75013 3004
(33.088078, -96.72935)",sharitawashington@yahoo.com,02/28/2017 09:07:00 AM,INSPECTION,,Yes,False
2933,1270007,428405865,1881307863,1270079075,747.501(10) - Written Operational Policies- Emergency Preparedness Plan,High,N,03/13/2017 12:00:00 AM,03/08/2017 12:00:00 AM,"Operational policies, including an emergency preparedness plan, were not available for review during the inspection.",YES,Registered Child-Care Home,1647019,Sharita Washington,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Field Trips",2010 NEEDHAM DR  ALLEN TX- 75013 3004,2010 NEEDHAM DR  ALLEN TX- 75013 3004,6164774098.0,COLLIN,,,Registered,03/21/2017,NO,Y,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,1,1,0,0,2,0,0,0,"2010 NEEDHAM DR ALLEN TX- 75013 3004
(33.088078, -96.72935)",sharitawashington@yahoo.com,02/28/2017 09:07:00 AM,INSPECTION,,Yes,False
2934,1270007,428405865,1881307860,1269850541,747.3803(a) - First Aid Kit - Complete Kit,Medium,N,03/13/2017 12:00:00 AM,03/08/2017 12:00:00 AM,"The first aid kit observed during the inspection was not equipped with gauze, a thermometer, cotton balls, tape, or tweezers.",NO,Registered Child-Care Home,1647019,Sharita Washington,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Field Trips",2010 NEEDHAM DR  ALLEN TX- 75013 3004,2010 NEEDHAM DR  ALLEN TX- 75013 3004,6164774098.0,COLLIN,,,Registered,03/21/2017,NO,Y,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,1,1,0,0,2,0,0,0,"2010 NEEDHAM DR ALLEN TX- 75013 3004
(33.088078, -96.72935)",sharitawashington@yahoo.com,02/28/2017 09:07:00 AM,INSPECTION,,Yes,False
2935,1270007,428405865,1881307861,1269883228,747.1007(6) - Primary Caregiver in a Registered Home Qualifications-Proof of Training in Required Topics (A-J),Medium High,N,03/13/2017 12:00:00 AM,03/08/2017 12:00:00 AM,"Proof of training in the following was not  available during the inspection.  (A) Recognizing and preventing shaken baby syndrome and abusive head trauma; (B) Understanding and using safe sleep practices and preventing sudden infant death syndrome (SIDS); (C) Understanding early childhood brain development; (D) Emergency preparedness; (E) Preventing and controlling the spread of communicable diseases, including immunizations; (F) Administering medication, if applicable, including compliance with ?747.3603 of this title (relating to What authorization must I obtain before administering a medication to a child in my care?); (G) Preventing and responding to emergencies due to food and allergic reaction; (H) Understanding building and physical premises safety, including identification and protection from hazards that can cause bodily injury such as electric hazards, bodies of water, and vehicular traffic; (I) Handling, storing, and disposing of hazardous materials including compliance with ?747.3221 of this title (relating to Must caregivers wear gloves when handling blood or bodily fluids containing blood?)",NO,Registered Child-Care Home,1647019,Sharita Washington,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Field Trips",2010 NEEDHAM DR  ALLEN TX- 75013 3004,2010 NEEDHAM DR  ALLEN TX- 75013 3004,6164774098.0,COLLIN,,,Registered,03/21/2017,NO,Y,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,1,1,0,0,2,0,0,0,"2010 NEEDHAM DR ALLEN TX- 75013 3004
(33.088078, -96.72935)",sharitawashington@yahoo.com,02/28/2017 09:07:00 AM,INSPECTION,,Yes,True
2936,669410,428428108,1881375230,1270160036,746.305(a)(2) - Report Child Injury Requiring Medical Treatment,Medium High,N,05/19/2016 12:00:00 AM,05/23/2016 12:00:00 AM,The operation failed to notify licensing about an incident where a child required medical care within the required time frame.,YES,Licensed Center,1152886,Angelitos Day Care 2,"Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Weekend Care,Field Trips,Night Care",7580 ALAMEDA AVE STE 1 EL PASO TX- 79915 3728,11576 PLAUTUS CT  EL PASO TX- 79936 2560,9157726808.0,EL PASO,,Luz Villa,Full Permit,07/21/2010,YES,Y,05:30 AM-07:30 PM,"Mon,Tue,Wed,Thu,Fri,Sat",,68.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,1,1,0,0,0,7,0,2,0,"7580 ALAMEDA AVE STE 1 EL PASO TX- 79915 3728
",angelitosdaycare2@gmail.com,05/13/2016 03:46:00 PM,REPORT,N,Yes,True
2937,669410,428428108,1881375230,1270160035,"746.1201(1) - Responsibilities of Employees and Caregivers -Demonstrate Competency, Good Judgment, Self-control",High,N,05/19/2016 12:00:00 AM,05/23/2016 12:00:00 AM,A caregiver lacked good judgment when he/she left a considerably large sized toy inside a crib. A child (who was inside the crib) used the toy as a step tool causing the child to fall down from the crib.,YES,Licensed Center,1152886,Angelitos Day Care 2,"Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Weekend Care,Field Trips,Night Care",7580 ALAMEDA AVE STE 1 EL PASO TX- 79915 3728,11576 PLAUTUS CT  EL PASO TX- 79936 2560,9157726808.0,EL PASO,,Luz Villa,Full Permit,07/21/2010,YES,Y,05:30 AM-07:30 PM,"Mon,Tue,Wed,Thu,Fri,Sat",,68.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,1,1,0,0,0,7,0,2,0,"7580 ALAMEDA AVE STE 1 EL PASO TX- 79915 3728
",angelitosdaycare2@gmail.com,05/13/2016 03:46:00 PM,REPORT,N,Yes,False
2938,160786,428339525,1880923592,1270072701,747.2103(a)(8) - Planned Activities - No Long Waiting Periods,Medium,N,09/13/2016 12:00:00 AM,10/11/2016 12:00:00 AM,I observed the children in care sitting with the assistant caregiver upon arrival with no set activites.  The children sat for more than 10 minutes before transitioning to morning snack. The group of toddlers then has to wait more than 20 minutes in chairs with no activity while waiting for snack to be prepared and served.,NO,Licensed Child-Care Home,543044,Lil Tots Group,"School Age Care,Before School Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",4613 BOICEWOOD ST  HOUSTON TX- 77016 5003,4613 BOICEWOOD ST  HOUSTON TX- 77016 5003,7136319618.0,HARRIS,,VELULA MARSHALL,Full Permit,09/17/1999,NO,Y,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,3,12,6,0,0,5,0,0,0,"4613 BOICEWOOD ST HOUSTON TX- 77016 5003
(29.842727, -95.322265)",mvelula@yahoo.com,09/13/2016 08:50:00 AM,INSPECTION,,Yes,False
